date,time,store_id,product_id,product_name,category,quantity,price,payment_method,customer_segment,time_of_day,month,total_sales
2025-05-12 08:12:46.381540,10:27,Store D,P5345,Monitor,Storage,4,486.67,Credit Card,New,10,5,1946.68
2025-02-21 08:12:46.381540,18:36,Store A,P7432,Power Bank,Storage,3,978.37,Debit Card,New,18,2,2935.11
2025-05-01 08:12:46.381540,10:46,Store B,P4173,Printer,Accessories,4,967.65,Cash,Regular,10,5,3870.6
2024-12-24 08:12:46.381540,17:53,Store D,P9224,Printer,Computers,4,16.22,Credit Card,VIP,17,12,64.88
2025-04-17 08:12:46.381540,13:20,Store D,P2246,Monitor,Electronics,4,536.91,Cash,VIP,13,4,2147.64
2025-03-10 08:12:46.381540,14:46,Store B,P7478,Mouse,Audio,4,343.55,Mobile Payment,VIP,14,3,1374.2
2025-06-09 08:12:46.381540,20:56,Store D,P6094,Headphones,Accessories,4,298.31,Mobile Payment,Premium,20,6,1193.24
2025-04-27 08:12:46.381540,08:22,Store C,P8361,Headphones,Computers,1,600.29,Cash,VIP,8,4,600.29
2025-06-13 08:12:46.381540,17:01,Store D,P1416,Smartphone,Audio,2,451.84,Debit Card,Premium,17,6,903.68
2025-03-11 08:12:46.381540,14:23,Store C,P9213,Power Bank,Electronics,2,735.51,Debit Card,VIP,14,3,1471.02
2025-01-30 08:12:46.381540,09:02,Store B,P7666,Laptop,Audio,4,36.86,Mobile Payment,New,9,1,147.44
2025-05-01 08:12:46.381540,20:51,Store A,P4497,Mouse,Storage,1,927.62,Credit Card,VIP,20,5,927.62
2025-03-13 08:12:46.381540,16:41,Store B,P4479,Camera,Storage,4,571.92,Mobile Payment,Premium,16,3,2287.68
2025-01-01 08:12:46.381540,19:50,Store D,P3922,Camera,Accessories,4,687.23,Credit Card,New,19,1,2748.92
2025-03-03 08:12:46.381540,08:21,Store C,P6148,External HDD,Audio,3,608.54,Mobile Payment,Premium,8,3,1825.62
2024-12-25 08:12:46.381540,09:39,Store A,P7581,Mouse,Storage,1,989.24,Mobile Payment,Regular,9,12,989.24
2025-02-14 08:12:46.381540,08:40,Store D,P7394,Router,Accessories,4,986.44,Debit Card,Regular,8,2,3945.76
2025-03-04 08:12:46.381540,17:59,Store A,P4401,Monitor,Accessories,2,613.79,Cash,Regular,17,3,1227.58
2025-03-03 08:12:46.381540,19:47,Store A,P7235,USB Drive,Accessories,3,687.12,Cash,New,19,3,2061.36
2025-02-25 08:12:46.381540,20:49,Store D,P9489,Camera,Electronics,4,622.38,Mobile Payment,New,20,2,2489.52
2024-12-31 08:12:46.381540,14:01,Store B,P8567,Camera,Storage,4,317.57,Debit Card,Premium,14,12,1270.28
2025-02-25 08:12:46.381540,14:24,Store D,P9086,Laptop,Storage,4,200.69,Credit Card,New,14,2,802.76
2025-03-28 08:12:46.381540,18:32,Store D,P7128,Router,Computers,1,408.74,Mobile Payment,VIP,18,3,408.74
2025-06-03 08:12:46.381540,19:59,Store B,P4432,Printer,Electronics,4,685.93,Credit Card,Premium,19,6,2743.72
2025-01-07 08:12:46.381540,17:23,Store C,P8202,Printer,Storage,2,65.42,Credit Card,VIP,17,1,130.84
2025-05-17 08:12:46.381540,20:23,Store D,P4123,Mouse,Storage,3,519.16,Debit Card,New,20,5,1557.48
2025-04-08 08:12:46.381540,08:56,Store A,P5994,Keyboard,Computers,1,414.31,Debit Card,VIP,8,4,414.31
2025-06-06 08:12:46.381540,15:41,Store D,P5135,USB Drive,Audio,3,532.21,Cash,New,15,6,1596.63
2024-12-17 08:12:46.381540,16:02,Store D,P6202,Power Bank,Audio,2,861.62,Debit Card,New,16,12,1723.24
2024-12-26 08:12:46.381540,15:17,Store A,P1725,Router,Electronics,4,57.13,Mobile Payment,VIP,15,12,228.52
2025-04-05 08:12:46.381540,09:39,Store B,P9596,Printer,Accessories,1,765.99,Mobile Payment,Regular,9,4,765.99
2025-04-08 08:12:46.381540,18:36,Store C,P5642,Monitor,Computers,4,670.24,Credit Card,New,18,4,2680.96
2025-02-04 08:12:46.381540,20:45,Store C,P7487,Tablet,Computers,1,211.81,Cash,Premium,20,2,211.81
2024-12-28 08:12:46.381540,15:11,Store A,P4634,Keyboard,Storage,4,736.84,Credit Card,Premium,15,12,2947.36
2025-03-15 08:12:46.381540,14:17,Store B,P5865,Power Bank,Storage,2,501.41,Credit Card,Regular,14,3,1002.82
2025-05-19 08:12:46.381540,20:40,Store D,P9339,USB Drive,Computers,2,486.21,Cash,VIP,20,5,972.42
2025-04-07 08:12:46.381540,14:11,Store D,P1617,Laptop,Accessories,4,488.24,Credit Card,Regular,14,4,1952.96
2025-03-04 08:12:46.381540,08:32,Store D,P3076,Monitor,Audio,2,949.74,Cash,VIP,8,3,1899.48
2025-06-03 08:12:46.381540,20:09,Store D,P2761,Headphones,Electronics,4,944.92,Credit Card,Regular,20,6,3779.68
2025-05-29 08:12:46.381540,16:48,Store D,P5267,USB Drive,Audio,1,914.47,Credit Card,New,16,5,914.47
2025-04-16 08:12:46.381540,13:30,Store A,P6742,Laptop,Electronics,2,887.87,Cash,Premium,13,4,1775.74
2025-01-08 08:12:46.381540,12:00,Store D,P7483,Smartphone,Accessories,1,47.21,Mobile Payment,Regular,12,1,47.21
2025-06-05 08:12:46.381540,18:37,Store D,P9779,Power Bank,Computers,4,406.59,Credit Card,Premium,18,6,1626.36
2025-04-29 08:12:46.381540,10:13,Store B,P3082,Camera,Accessories,1,895.93,Credit Card,VIP,10,4,895.93
2025-06-05 08:12:46.381540,09:32,Store D,P4365,Smartwatch,Computers,3,757.58,Mobile Payment,Regular,9,6,2272.7400000000002
2025-01-10 08:12:46.381540,17:49,Store C,P4686,USB Drive,Storage,4,462.09,Cash,Regular,17,1,1848.36
2025-01-03 08:12:46.381540,20:45,Store A,P8380,Headphones,Electronics,2,775.52,Cash,Regular,20,1,1551.04
2025-05-06 08:12:46.381540,15:24,Store A,P6161,Keyboard,Storage,2,216.1,Mobile Payment,Regular,15,5,432.2
2025-01-28 08:12:46.381540,18:19,Store A,P7793,Monitor,Computers,3,603.8,Cash,Premium,18,1,1811.3999999999999
2025-03-04 08:12:46.381540,16:25,Store C,P4099,External HDD,Electronics,4,537.67,Debit Card,New,16,3,2150.68
2025-01-13 08:12:46.381540,11:22,Store D,P2765,Headphones,Electronics,4,577.81,Credit Card,Premium,11,1,2311.24
2025-05-11 08:12:46.381540,18:31,Store A,P7044,Smartphone,Storage,4,724.58,Cash,New,18,5,2898.32
2025-02-13 08:12:46.381540,20:44,Store C,P4109,Monitor,Electronics,4,950.3,Mobile Payment,Regular,20,2,3801.2
2025-02-17 08:12:46.381540,10:36,Store B,P6744,USB Drive,Computers,1,271.37,Credit Card,New,10,2,271.37
2025-03-18 08:12:46.381540,09:36,Store D,P3189,Power Bank,Computers,4,760.47,Mobile Payment,Premium,9,3,3041.88
2025-06-13 08:12:46.381540,19:10,Store C,P9153,Smartwatch,Storage,1,648.69,Cash,Regular,19,6,648.69
2025-02-10 08:12:46.381540,08:05,Store D,P8559,Power Bank,Accessories,1,698.19,Mobile Payment,Premium,8,2,698.19
2025-05-20 08:12:46.381540,10:50,Store B,P7939,Keyboard,Computers,2,434.63,Mobile Payment,Premium,10,5,869.26
2025-05-25 08:12:46.381540,20:46,Store C,P1238,Laptop,Computers,4,945.13,Credit Card,Premium,20,5,3780.52
2025-04-06 08:12:46.381540,14:54,Store D,P9839,Mouse,Electronics,1,484.86,Credit Card,New,14,4,484.86
2025-05-02 08:12:46.381540,11:17,Store C,P2863,Headphones,Electronics,4,130.38,Cash,Regular,11,5,521.52
2025-02-22 08:12:46.381540,15:47,Store A,P1806,Smartwatch,Computers,3,683.89,Mobile Payment,Regular,15,2,2051.67
2025-01-31 08:12:46.381540,09:27,Store D,P6668,Smartphone,Storage,1,137.58,Mobile Payment,Premium,9,1,137.58
2025-02-21 08:12:46.381540,13:49,Store C,P7305,Headphones,Accessories,2,329.45,Cash,VIP,13,2,658.9
2025-05-19 08:12:46.381540,19:18,Store A,P2069,Tablet,Electronics,4,235.73,Mobile Payment,Premium,19,5,942.92
2025-05-01 08:12:46.381540,10:46,Store B,P5991,Tablet,Electronics,2,543.55,Mobile Payment,New,10,5,1087.1
2024-12-22 08:12:46.381540,15:07,Store D,P8286,Speaker,Accessories,1,354.03,Mobile Payment,New,15,12,354.03
2025-01-09 08:12:46.381540,18:30,Store D,P2911,Keyboard,Electronics,1,168.25,Mobile Payment,Regular,18,1,168.25
2025-06-10 08:12:46.381540,08:28,Store B,P7467,Laptop,Storage,2,792.91,Debit Card,VIP,8,6,1585.82
2025-03-20 08:12:46.381540,20:17,Store A,P2341,Router,Electronics,4,473.81,Cash,New,20,3,1895.24
2025-06-07 08:12:46.381540,18:00,Store B,P1300,Keyboard,Electronics,1,459.9,Cash,Regular,18,6,459.9
2024-12-29 08:12:46.381540,08:01,Store D,P5004,Power Bank,Computers,3,887.5,Mobile Payment,VIP,8,12,2662.5
2025-01-10 08:12:46.381540,11:35,Store C,P2631,Keyboard,Storage,2,543.44,Cash,VIP,11,1,1086.88
2025-05-13 08:12:46.381540,18:36,Store A,P2399,Speaker,Storage,1,712.8,Debit Card,Regular,18,5,712.8
2025-04-13 08:12:46.381540,11:07,Store A,P2878,Camera,Computers,4,334.78,Mobile Payment,New,11,4,1339.12
2025-03-08 08:12:46.381540,10:02,Store A,P7499,Speaker,Audio,1,565.68,Credit Card,Premium,10,3,565.68
2025-04-06 08:12:46.381540,15:49,Store B,P6236,Laptop,Accessories,4,729.15,Debit Card,New,15,4,2916.6
2025-03-08 08:12:46.381540,10:05,Store B,P2042,Speaker,Storage,4,303.51,Credit Card,New,10,3,1214.04
2025-02-20 08:12:46.381540,14:57,Store C,P8828,External HDD,Audio,1,691.65,Cash,New,14,2,691.65
2025-01-30 08:12:46.381540,09:22,Store C,P9815,Router,Accessories,3,573.08,Cash,Regular,9,1,1719.2400000000002
2025-04-09 08:12:46.381540,09:20,Store A,P1060,Camera,Storage,4,439.85,Cash,Regular,9,4,1759.4
2025-06-09 08:12:46.381540,08:39,Store C,P5496,Monitor,Electronics,2,715.84,Mobile Payment,Premium,8,6,1431.68
2025-02-17 08:12:46.381540,08:48,Store B,P3084,Smartwatch,Storage,4,323.74,Debit Card,New,8,2,1294.96
2025-03-02 08:12:46.381540,18:04,Store C,P8054,Smartwatch,Accessories,4,717.36,Debit Card,New,18,3,2869.44
2025-04-09 08:12:46.381540,18:30,Store B,P6755,Laptop,Audio,3,555.6,Mobile Payment,Premium,18,4,1666.8000000000002
2025-04-06 08:12:46.381540,11:09,Store C,P3045,Laptop,Electronics,4,253.15,Mobile Payment,VIP,11,4,1012.6
2025-05-12 08:12:46.381540,20:06,Store D,P4085,Monitor,Accessories,1,671.59,Cash,VIP,20,5,671.59
2025-01-20 08:12:46.381540,18:53,Store B,P1637,External HDD,Accessories,3,885.92,Debit Card,Premium,18,1,2657.7599999999998
2025-02-07 08:12:46.381540,08:18,Store D,P4762,Smartwatch,Storage,4,316.91,Cash,New,8,2,1267.64
2025-01-11 08:12:46.381540,10:06,Store B,P6218,Monitor,Computers,1,814.21,Debit Card,Regular,10,1,814.21
2024-12-30 08:12:46.381540,14:37,Store C,P2965,Mouse,Computers,1,342.77,Mobile Payment,New,14,12,342.77
2025-04-13 08:12:46.381540,08:59,Store D,P2231,Smartphone,Electronics,4,822.91,Cash,Premium,8,4,3291.64
2025-01-30 08:12:46.381540,19:25,Store C,P9994,Power Bank,Accessories,2,60.64,Debit Card,Premium,19,1,121.28
2025-06-06 08:12:46.381540,18:24,Store B,P2111,Tablet,Audio,2,17.14,Mobile Payment,Premium,18,6,34.28
2025-02-05 08:12:46.381540,17:34,Store D,P4929,External HDD,Electronics,4,122.13,Credit Card,Regular,17,2,488.52
2025-06-05 08:12:46.381540,13:15,Store A,P8067,Speaker,Electronics,4,875.2,Cash,New,13,6,3500.8
2025-04-14 08:12:46.381540,09:17,Store C,P3421,USB Drive,Storage,1,538.38,Debit Card,Regular,9,4,538.38
2025-05-16 08:12:46.381540,17:28,Store B,P8543,Mouse,Audio,4,598.16,Debit Card,VIP,17,5,2392.64
2025-01-04 08:12:46.381540,15:48,Store D,P8414,Keyboard,Accessories,4,843.78,Cash,New,15,1,3375.12
2025-03-08 08:12:46.381540,16:26,Store C,P4551,External HDD,Accessories,1,60.14,Debit Card,Premium,16,3,60.14
2025-03-02 08:12:46.381540,11:36,Store D,P7213,Headphones,Accessories,4,393.24,Credit Card,New,11,3,1572.96
2025-03-18 08:12:46.381540,11:21,Store C,P5055,Camera,Electronics,4,646.66,Credit Card,Premium,11,3,2586.64
2025-01-18 08:12:46.381540,16:38,Store C,P3789,Speaker,Storage,4,410.63,Debit Card,Regular,16,1,1642.52
2025-05-12 08:12:46.381540,19:33,Store C,P9647,Printer,Electronics,1,41.81,Cash,New,19,5,41.81
2025-01-13 08:12:46.381540,13:33,Store D,P2358,Headphones,Computers,4,654.43,Debit Card,Premium,13,1,2617.72
2025-04-18 08:12:46.381540,16:21,Store D,P5116,Laptop,Computers,2,397.49,Debit Card,Regular,16,4,794.98
2025-06-14 08:12:46.381540,10:19,Store C,P1239,Smartphone,Accessories,4,29.02,Credit Card,New,10,6,116.08
2025-04-21 08:12:46.381540,18:36,Store A,P9870,Speaker,Storage,2,178.81,Mobile Payment,New,18,4,357.62
2025-06-11 08:12:46.381540,13:23,Store A,P6961,USB Drive,Accessories,4,225.41,Mobile Payment,VIP,13,6,901.64
2025-01-22 08:12:46.381540,19:39,Store A,P6307,Mouse,Accessories,1,515.51,Debit Card,New,19,1,515.51
2025-05-19 08:12:46.381540,15:26,Store B,P7753,Printer,Electronics,2,194.51,Cash,VIP,15,5,389.02
2025-03-25 08:12:46.381540,18:21,Store A,P1107,Printer,Accessories,4,367.71,Credit Card,New,18,3,1470.84
2025-03-24 08:12:46.381540,09:02,Store D,P4137,Router,Accessories,4,753.16,Mobile Payment,VIP,9,3,3012.64
2025-04-22 08:12:46.381540,12:53,Store A,P5964,Laptop,Storage,4,809.64,Debit Card,Regular,12,4,3238.56
2025-06-02 08:12:46.381540,20:12,Store D,P7299,Mouse,Storage,4,797.46,Cash,New,20,6,3189.84
2025-03-06 08:12:46.381540,10:30,Store B,P4758,Printer,Storage,1,698.13,Credit Card,Regular,10,3,698.13
2025-01-23 08:12:46.381540,15:25,Store D,P6136,Power Bank,Accessories,3,546.39,Mobile Payment,New,15,1,1639.17
2025-03-03 08:12:46.381540,11:49,Store D,P5386,Mouse,Storage,2,555.12,Mobile Payment,New,11,3,1110.24
2025-04-21 08:12:46.381540,13:25,Store D,P4146,Speaker,Storage,4,953.85,Mobile Payment,New,13,4,3815.4
2025-03-13 08:12:46.381540,17:27,Store A,P8944,Camera,Audio,1,879.09,Cash,New,17,3,879.09
2025-02-08 08:12:46.381540,19:36,Store C,P8067,Speaker,Audio,3,653.29,Cash,New,19,2,1959.87
2025-05-15 08:12:46.381540,11:50,Store D,P5209,Camera,Computers,1,473.81,Cash,New,11,5,473.81
2025-01-01 08:12:46.381540,12:21,Store A,P6419,Printer,Electronics,4,731.78,Debit Card,Premium,12,1,2927.12
2025-01-13 08:12:46.381540,12:38,Store A,P8276,Printer,Electronics,3,72.09,Credit Card,New,12,1,216.27
2025-05-28 08:12:46.381540,10:57,Store A,P9354,Laptop,Storage,2,945.16,Debit Card,VIP,10,5,1890.32
2025-06-07 08:12:46.381540,13:42,Store C,P7753,Mouse,Computers,2,552.1,Credit Card,New,13,6,1104.2
2025-01-31 08:12:46.381540,10:16,Store C,P8618,Smartwatch,Computers,1,507.76,Cash,Regular,10,1,507.76
2025-02-26 08:12:46.381540,13:53,Store C,P5700,Power Bank,Audio,2,297.93,Mobile Payment,VIP,13,2,595.86
2025-03-11 08:12:46.381540,16:16,Store C,P6762,USB Drive,Computers,2,13.36,Cash,VIP,16,3,26.72
2025-01-11 08:12:46.381540,14:02,Store B,P5339,USB Drive,Accessories,3,70.63,Debit Card,VIP,14,1,211.89
2025-03-11 08:12:46.381540,18:35,Store C,P7804,Monitor,Storage,2,270.38,Cash,Premium,18,3,540.76
2025-05-18 08:12:46.381540,09:44,Store C,P6235,Monitor,Accessories,3,546.13,Cash,New,9,5,1638.3899999999999
2025-02-19 08:12:46.381540,17:51,Store C,P4624,Headphones,Electronics,3,92.74,Cash,Regular,17,2,278.21999999999997
2025-04-29 08:12:46.381540,14:54,Store D,P8525,Headphones,Audio,3,972.33,Mobile Payment,Regular,14,4,2916.9900000000002
2025-05-16 08:12:46.381540,18:48,Store D,P4813,Printer,Accessories,2,416.85,Credit Card,Regular,18,5,833.7
2025-04-10 08:12:46.381540,16:15,Store C,P4579,Power Bank,Storage,1,323.15,Credit Card,Premium,16,4,323.15
2025-02-18 08:12:46.381540,10:35,Store B,P9765,Tablet,Accessories,1,529.94,Debit Card,Premium,10,2,529.94
2025-03-13 08:12:46.381540,20:40,Store D,P1986,Camera,Accessories,2,74.34,Credit Card,Premium,20,3,148.68
2025-06-05 08:12:46.381540,14:19,Store A,P4885,Keyboard,Computers,3,851.95,Cash,New,14,6,2555.8500000000004
2025-04-02 08:12:46.381540,10:26,Store D,P5604,Mouse,Audio,2,465.67,Mobile Payment,Premium,10,4,931.34
2025-05-16 08:12:46.381540,12:27,Store A,P9951,Smartphone,Electronics,4,186.55,Cash,Regular,12,5,746.2
2025-03-22 08:12:46.381540,12:38,Store D,P9897,Smartphone,Storage,1,170.12,Cash,Premium,12,3,170.12
2025-05-23 08:12:46.381540,17:22,Store C,P1823,Camera,Storage,3,367.34,Debit Card,Regular,17,5,1102.02
2025-03-03 08:12:46.381540,15:10,Store D,P5278,Headphones,Electronics,2,577.63,Cash,VIP,15,3,1155.26
2025-05-11 08:12:46.381540,20:57,Store C,P6111,Laptop,Storage,3,422.74,Cash,Regular,20,5,1268.22
2025-03-13 08:12:46.381540,18:56,Store C,P5885,Smartphone,Computers,4,600.83,Debit Card,VIP,18,3,2403.32
2025-05-14 08:12:46.381540,20:08,Store D,P3928,USB Drive,Accessories,3,708.42,Credit Card,New,20,5,2125.2599999999998
2025-02-11 08:12:46.381540,09:53,Store A,P9108,External HDD,Computers,4,751.0,Credit Card,Premium,9,2,3004.0
2025-03-29 08:12:46.381540,16:41,Store A,P9822,Printer,Computers,1,406.95,Credit Card,New,16,3,406.95
2025-05-16 08:12:46.381540,14:50,Store D,P4990,Tablet,Computers,3,719.83,Debit Card,New,14,5,2159.4900000000002
2025-03-17 08:12:46.381540,17:28,Store C,P5432,Router,Electronics,2,150.09,Debit Card,New,17,3,300.18
2025-01-30 08:12:46.381540,17:07,Store A,P5802,Smartphone,Audio,3,517.97,Mobile Payment,VIP,17,1,1553.91
2025-06-06 08:12:46.381540,08:58,Store B,P4356,Speaker,Electronics,3,81.79,Mobile Payment,Premium,8,6,245.37
2025-03-14 08:12:46.381540,15:55,Store C,P3003,Router,Electronics,4,251.66,Cash,New,15,3,1006.64
2025-04-10 08:12:46.381540,14:25,Store D,P6899,Router,Computers,4,587.35,Cash,New,14,4,2349.4
2025-02-01 08:12:46.381540,09:22,Store C,P4336,Monitor,Audio,2,743.02,Debit Card,Regular,9,2,1486.04
2025-06-02 08:12:46.381540,13:09,Store B,P6500,Tablet,Electronics,1,104.36,Debit Card,Regular,13,6,104.36
2025-06-13 08:12:46.381540,09:49,Store B,P3060,Tablet,Audio,1,215.0,Mobile Payment,Premium,9,6,215.0
2025-06-04 08:12:46.381540,11:52,Store A,P5717,Smartphone,Computers,4,991.98,Cash,Regular,11,6,3967.92
2025-04-30 08:12:46.381540,10:05,Store B,P7705,USB Drive,Electronics,2,344.28,Cash,VIP,10,4,688.56
2025-02-04 08:12:46.381540,16:05,Store C,P6706,Laptop,Audio,3,291.2,Cash,VIP,16,2,873.5999999999999
2025-06-10 08:12:46.381540,10:28,Store A,P1101,Laptop,Storage,2,94.4,Credit Card,VIP,10,6,188.8
2025-03-10 08:12:46.381540,17:45,Store B,P1093,Headphones,Electronics,2,697.89,Mobile Payment,New,17,3,1395.78
2025-03-17 08:12:46.381540,14:09,Store A,P5052,Camera,Electronics,2,513.17,Credit Card,Premium,14,3,1026.34
2025-04-29 08:12:46.381540,10:19,Store A,P6373,Printer,Electronics,1,165.98,Cash,VIP,10,4,165.98
2025-03-17 08:12:46.381540,20:18,Store D,P3144,External HDD,Audio,3,636.57,Debit Card,VIP,20,3,1909.71
2025-05-02 08:12:46.381540,10:51,Store A,P1247,Keyboard,Accessories,2,530.5,Mobile Payment,VIP,10,5,1061.0
2025-04-04 08:12:46.381540,09:46,Store A,P7256,Smartwatch,Electronics,1,569.3,Credit Card,VIP,9,4,569.3
2025-02-11 08:12:46.381540,18:30,Store B,P1747,Keyboard,Storage,1,994.91,Cash,VIP,18,2,994.91
2025-01-16 08:12:46.381540,15:47,Store C,P9189,Monitor,Storage,4,38.33,Credit Card,VIP,15,1,153.32
2025-01-06 08:12:46.381540,19:29,Store C,P5098,Laptop,Computers,3,915.82,Debit Card,Premium,19,1,2747.46
2025-03-16 08:12:46.381540,16:45,Store B,P5648,Speaker,Accessories,2,843.47,Mobile Payment,VIP,16,3,1686.94
2025-01-25 08:12:46.381540,19:41,Store C,P5959,Router,Accessories,3,421.19,Debit Card,Premium,19,1,1263.57
2025-04-07 08:12:46.381540,12:41,Store A,P8663,Headphones,Audio,4,882.14,Debit Card,Premium,12,4,3528.56
2025-01-30 08:12:46.381540,10:48,Store D,P3483,Monitor,Computers,4,652.08,Mobile Payment,Premium,10,1,2608.32
2025-03-03 08:12:46.381540,19:20,Store A,P5168,Keyboard,Audio,2,890.46,Cash,VIP,19,3,1780.92
2025-06-11 08:12:46.381540,11:48,Store A,P2879,USB Drive,Computers,1,598.78,Cash,VIP,11,6,598.78
2025-03-13 08:12:46.381540,10:01,Store D,P6943,Tablet,Accessories,4,223.99,Credit Card,Premium,10,3,895.96
2025-05-13 08:12:46.381540,08:59,Store B,P3913,USB Drive,Audio,1,580.46,Cash,Premium,8,5,580.46
2025-03-27 08:12:46.381540,17:21,Store A,P7180,USB Drive,Computers,4,187.27,Cash,VIP,17,3,749.08
2025-04-12 08:12:46.381540,18:42,Store A,P1741,USB Drive,Accessories,3,149.42,Cash,Regular,18,4,448.26
2025-03-18 08:12:46.381540,20:45,Store B,P1450,Router,Accessories,2,657.52,Credit Card,Regular,20,3,1315.04
2025-05-10 08:12:46.381540,17:17,Store A,P8086,Camera,Electronics,4,948.0,Mobile Payment,Regular,17,5,3792.0
2025-01-13 08:12:46.381540,13:06,Store A,P2243,Tablet,Audio,3,592.61,Cash,VIP,13,1,1777.83
2025-06-03 08:12:46.381540,08:15,Store C,P3162,External HDD,Electronics,4,797.83,Debit Card,Premium,8,6,3191.32
2025-01-10 08:12:46.381540,18:46,Store B,P8585,Power Bank,Accessories,2,176.68,Cash,Regular,18,1,353.36
2025-02-12 08:12:46.381540,08:02,Store A,P7481,Keyboard,Audio,3,657.67,Cash,New,8,2,1973.0099999999998
2025-01-26 08:12:46.381540,09:09,Store A,P9564,Smartphone,Audio,1,735.65,Mobile Payment,New,9,1,735.65
2025-04-29 08:12:46.381540,20:54,Store D,P7352,Camera,Storage,4,51.2,Debit Card,Premium,20,4,204.8
2025-03-01 08:12:46.381540,19:27,Store D,P7490,Speaker,Computers,4,106.19,Credit Card,New,19,3,424.76
2025-01-23 08:12:46.381540,16:54,Store D,P4706,External HDD,Storage,3,783.77,Cash,VIP,16,1,2351.31
2025-04-29 08:12:46.381540,14:13,Store A,P2171,Headphones,Storage,2,445.55,Cash,New,14,4,891.1
2025-06-07 08:12:46.381540,16:17,Store A,P7762,Mouse,Accessories,4,411.53,Cash,Premium,16,6,1646.12
2025-03-01 08:12:46.381540,19:04,Store D,P2890,Tablet,Computers,3,921.17,Cash,Regular,19,3,2763.5099999999998
2025-05-07 08:12:46.381540,14:11,Store C,P3796,Smartphone,Storage,2,992.05,Debit Card,VIP,14,5,1984.1
2025-02-20 08:12:46.381540,18:39,Store C,P8223,Speaker,Storage,4,766.74,Mobile Payment,Premium,18,2,3066.96
2025-06-02 08:12:46.381540,10:40,Store C,P8910,Monitor,Audio,3,794.67,Mobile Payment,VIP,10,6,2384.0099999999998
2024-12-19 08:12:46.381540,09:16,Store C,P8033,Mouse,Accessories,2,216.24,Cash,Regular,9,12,432.48
2025-04-12 08:12:46.381540,17:49,Store B,P4577,Monitor,Storage,4,200.3,Credit Card,Regular,17,4,801.2
2025-03-25 08:12:46.381540,15:30,Store D,P9736,Laptop,Computers,4,980.88,Debit Card,Regular,15,3,3923.52
2025-05-17 08:12:46.381540,15:37,Store A,P5603,Mouse,Electronics,2,698.14,Debit Card,VIP,15,5,1396.28
2025-01-04 08:12:46.381540,11:45,Store D,P7597,Camera,Electronics,2,689.84,Credit Card,New,11,1,1379.68
2025-05-11 08:12:46.381540,16:24,Store C,P9175,Laptop,Accessories,3,293.33,Cash,VIP,16,5,879.99
2025-04-11 08:12:46.381540,18:18,Store A,P5358,Camera,Electronics,4,887.61,Cash,Regular,18,4,3550.44
2025-04-20 08:12:46.381540,12:24,Store B,P9800,Printer,Audio,4,54.0,Cash,VIP,12,4,216.0
2025-03-14 08:12:46.381540,19:20,Store D,P9940,Power Bank,Audio,3,281.84,Credit Card,VIP,19,3,845.52
2025-01-20 08:12:46.381540,15:20,Store A,P8897,Smartphone,Computers,4,188.34,Debit Card,New,15,1,753.36
2024-12-17 08:12:46.381540,08:28,Store A,P6710,Keyboard,Accessories,4,713.99,Mobile Payment,Regular,8,12,2855.96
2025-05-18 08:12:46.381540,11:30,Store C,P3192,Monitor,Accessories,4,718.2,Cash,New,11,5,2872.8
2025-06-07 08:12:46.381540,10:42,Store C,P9922,Keyboard,Electronics,1,539.38,Credit Card,Regular,10,6,539.38
